-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 10/01/2008 through 02/29/2024 
Location: Latitude  -22.2001   Longitude -65.62 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 3590.49 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,WS2M,T2M,T2M_RANGE,PRECTOTCORR,RH2M,PS
2020,10,16,2.55,9.91,10.99,10.13,72.62,66.4
2020,10,17,2.44,11.62,17.98,0.16,56.56,66.3
2020,10,18,2.88,12.68,14.53,0.0,59.31,66.27
2020,10,19,3.12,12.32,17.72,0.0,50.88,66.21
2020,10,20,2.93,10.44,14.27,0.0,64.69,66.35
2020,10,21,2.26,8.4,14.78,0.27,71.12,66.43
2020,10,22,2.48,9.43,14.87,3.06,67.75,66.39
2020,10,23,2.74,12.37,19.13,5.79,58.69,66.29
2020,10,24,2.6,13.2,17.47,3.19,58.31,66.22
2020,10,25,2.11,14.62,18.08,0.61,45.81,66.12
2020,10,26,3.59,9.94,18.7,0.11,49.56,66.21
2020,10,27,1.83,11.72,19.98,0.0,44.75,65.96
2020,10,28,3.89,9.91,22.09,0.46,34.06,65.92
2020,10,29,4.17,8.67,15.77,2.04,64.56,66.08
2020,10,30,3.78,7.58,17.8,0.05,61.94,66.22
2020,10,31,3.59,7.44,18.66,0.0,62.31,66.33
2020,11,1,3.51,8.55,19.6,0.0,60.38,66.19
2020,11,2,3.12,8.29,16.43,0.0,58.88,66.11
2020,11,3,3.05,9.71,16.56,0.0,60.19,66.32
2020,11,4,3.41,10.35,17.09,0.0,60.06,66.46
2020,11,5,3.21,11.11,19.78,0.35,57.88,66.31
2020,11,6,3.72,11.52,16.5,0.05,61.81,66.27
2020,11,7,3.71,9.43,9.84,5.1,74.69,66.42
2020,11,8,3.27,12.33,16.88,1.33,62.88,66.32
2020,11,9,3.21,11.8,16.38,0.48,64.31,66.26
2020,11,10,2.31,12.52,19.06,4.99,51.56,66.11
2020,11,11,3.12,12.25,14.39,3.73,59.25,66.18
2020,11,12,2.91,11.07,13.13,0.57,61.38,66.25
2020,11,13,2.37,11.5,17.3,0.29,55.62,66.17
2020,11,14,2.16,13.86,22.67,0.65,45.62,65.98
2020,11,15,3.01,12.76,20.48,0.07,40.69,66.1
2020,11,16,2.85,13.44,19.61,0.1,47.44,66.1
2020,11,17,4.38,13.54,17.22,0.76,39.88,65.96
2020,11,18,2.77,11.06,23.04,1.62,31.94,65.93
2020,11,19,2.27,9.17,24.5,0.0,50.0,66.12
2020,11,20,2.22,10.86,23.23,0.0,48.12,66.11
2020,11,21,3.38,11.46,23.25,0.0,48.38,66.16
2020,11,22,4.45,11.69,15.12,0.0,64.0,66.38
2020,11,23,3.08,13.19,19.22,0.0,61.62,66.39
2020,11,24,2.52,12.94,19.74,0.0,62.5,66.42
2020,11,25,3.17,14.81,19.91,8.54,51.38,66.33
2020,11,26,2.83,13.25,16.93,2.28,63.06,66.25
2020,11,27,4.36,12.76,14.41,2.33,67.38,66.28
2020,11,28,2.65,14.52,16.26,0.0,59.88,66.34
2020,11,29,2.71,14.72,15.49,1.35,60.31,66.35
2020,11,30,3.12,12.0,14.2,0.98,71.81,66.36
2020,12,1,3.22,13.13,17.55,1.5,62.38,66.23
2020,12,2,3.15,14.58,20.3,5.42,55.12,66.04
2020,12,3,3.7,12.73,14.41,2.71,62.56,66.03
2020,12,4,4.22,12.57,16.77,2.14,62.44,66.16
2020,12,5,4.83,10.4,15.44,0.57,66.38,66.35
2020,12,6,4.06,10.37,17.09,0.0,62.62,66.29
2020,12,7,3.54,11.12,15.62,0.0,64.88,66.29
2020,12,8,3.34,12.58,17.37,4.32,59.56,66.32
2020,12,9,3.49,9.94,13.09,4.77,63.12,66.48
2020,12,10,2.56,12.63,15.61,0.03,54.94,66.22
2020,12,11,3.94,12.99,20.78,0.02,48.06,66.06
2020,12,12,2.09,14.3,17.7,0.0,56.5,66.08
2020,12,13,2.8,13.61,20.57,0.38,45.94,66.14
2020,12,14,3.8,12.1,13.12,0.23,63.81,66.16
2020,12,15,3.13,13.33,18.59,0.0,51.62,66.0
2020,12,16,3.2,13.4,17.05,1.1,57.12,66.15
2020,12,17,3.99,14.05,15.2,0.22,62.25,66.22
2020,12,18,2.55,15.89,18.51,0.0,52.69,66.03
2020,12,19,3.75,14.6,17.71,0.0,48.06,66.03
2020,12,20,4.18,13.48,13.88,0.0,65.12,66.1
2020,12,21,3.62,11.83,11.05,0.0,68.25,66.36
2020,12,22,3.76,13.53,15.23,0.0,59.81,66.35
2020,12,23,3.95,13.67,17.04,0.25,58.56,66.3
2020,12,24,2.36,11.11,6.65,5.0,74.88,66.26
2020,12,25,3.05,13.52,16.09,4.7,67.0,66.12
2020,12,26,4.86,10.22,10.99,4.8,69.88,66.17
2020,12,27,3.11,11.14,11.85,0.15,65.06,66.28
2020,12,28,3.46,12.93,15.78,3.02,63.75,66.33
2020,12,29,2.97,12.47,10.84,13.66,69.75,66.24
2020,12,30,3.52,12.87,16.22,2.92,64.31,66.17
2020,12,31,3.41,13.12,14.56,1.51,62.12,66.34
2021,1,1,3.27,13.55,16.73,0.04,60.06,66.42
2021,1,2,2.75,12.01,15.49,1.34,68.31,66.32
2021,1,3,2.0,13.91,19.42,14.37,61.12,66.05
2021,1,4,2.12,12.23,13.17,1.14,63.5,65.98
2021,1,5,2.85,9.44,14.09,6.73,68.06,66.09
2021,1,6,2.52,10.53,13.59,12.99,68.69,66.14
2021,1,7,2.61,11.08,12.53,4.31,71.5,66.17
2021,1,8,2.6,12.31,13.1,7.05,64.81,66.14
2021,1,9,2.46,12.57,15.9,4.22,64.0,66.14
2021,1,10,3.09,14.48,15.32,0.26,65.88,66.1
2021,1,11,2.8,15.01,17.87,0.43,51.75,66.14
2021,1,12,3.04,13.73,13.75,1.82,65.62,66.3
2021,1,13,2.41,9.69,13.53,0.85,74.31,66.42
2021,1,14,3.19,12.36,11.25,0.12,73.25,66.3
2021,1,15,2.75,13.51,12.91,0.01,69.0,66.09
2021,1,16,2.06,15.23,15.02,3.92,65.88,65.87
2021,1,17,3.11,5.77,9.0,21.93,82.06,66.1
2021,1,18,2.66,6.71,13.76,3.52,71.62,66.29
2021,1,19,3.22,9.54,14.08,7.33,72.75,66.24
2021,1,20,2.61,7.93,14.3,13.58,73.31,66.27
2021,1,21,2.62,8.05,13.76,6.17,69.75,66.36
2021,1,22,3.7,9.08,13.2,1.64,72.38,66.42
2021,1,23,4.02,10.84,9.98,4.35,76.5,66.27
2021,1,24,1.67,9.37,13.38,21.34,76.62,66.15
2021,1,25,0.97,10.0,10.64,7.28,76.0,66.02
2021,1,26,2.19,11.51,18.58,1.53,57.31,65.92
2021,1,27,2.55,9.69,12.23,3.22,69.5,66.08
2021,1,28,2.41,11.31,14.97,0.0,64.0,65.96
2021,1,29,1.41,11.44,14.1,0.0,67.19,66.0
2021,1,30,2.52,13.44,16.4,1.41,66.5,66.01
2021,1,31,2.62,14.51,14.38,0.52,66.62,66.05
2021,2,1,2.81,13.84,11.96,0.32,73.62,66.07
2021,2,2,3.59,13.01,11.96,2.19,75.75,66.13
2021,2,3,3.73,12.02,10.65,2.49,78.31,66.32
2021,2,4,2.47,9.94,13.29,0.43,75.88,66.51
2021,2,5,3.05,11.05,12.27,0.0,74.25,66.38
2021,2,6,2.61,11.88,14.77,3.49,72.25,66.27
2021,2,7,3.21,10.87,13.76,11.35,74.88,66.28
2021,2,8,2.73,10.15,14.56,7.65,76.62,66.17
2021,2,9,2.96,9.15,13.87,2.62,74.44,66.13
2021,2,10,3.18,8.53,13.14,2.14,74.31,66.13
2021,2,11,2.27,8.97,14.61,2.03,68.88,66.06
2021,2,12,2.81,10.1,13.84,1.24,70.94,66.08
2021,2,13,1.96,12.19,15.84,0.0,66.75,66.03
2021,2,14,2.26,12.81,17.08,2.51,62.31,66.03
2021,2,15,2.39,10.71,12.17,9.44,67.94,66.16
2021,2,16,2.46,10.11,15.03,8.95,69.0,66.13
2021,2,17,2.4,9.8,11.74,8.8,75.88,66.15
2021,2,18,2.03,9.55,12.38,9.0,77.0,66.19
2021,2,19,1.79,10.51,14.05,4.07,74.69,66.24
2021,2,20,2.78,8.95,14.37,12.02,77.69,66.37
2021,2,21,2.23,11.12,18.28,1.28,65.81,66.32
2021,2,22,2.62,13.23,14.17,0.0,68.69,66.36
2021,2,23,2.55,12.6,14.8,0.0,69.88,66.47
2021,2,24,2.51,12.62,13.14,6.86,68.31,66.52
2021,2,25,2.07,11.89,11.49,1.54,77.06,66.41
2021,2,26,2.34,11.23,9.81,5.61,78.56,66.33
2021,2,27,2.71,10.61,14.33,1.19,74.81,66.4
2021,2,28,2.47,9.9,10.59,2.66,79.75,66.29
2021,3,1,2.75,10.01,11.38,4.22,78.5,66.12
2021,3,2,2.9,10.48,12.66,1.31,75.25,66.17
2021,3,3,2.94,10.15,13.1,5.83,74.19,66.31
2021,3,4,2.14,8.29,14.58,17.36,82.0,66.29
2021,3,5,1.97,8.43,13.45,0.98,75.12,66.32
2021,3,6,1.93,10.73,13.8,0.0,72.56,66.29
2021,3,7,1.66,11.55,11.88,0.96,73.0,66.33
2021,3,8,2.46,10.55,12.09,0.47,70.19,66.45
2021,3,9,2.1,9.66,13.7,0.01,69.12,66.45
2021,3,10,1.48,9.87,14.11,0.04,69.81,66.24
2021,3,11,2.47,9.43,15.46,0.0,72.88,66.2
2021,3,12,2.52,10.07,12.28,1.16,71.38,66.31
2021,3,13,2.25,9.61,10.26,1.99,77.56,66.31
2021,3,14,3.0,9.75,10.84,4.08,81.06,66.3
2021,3,15,2.12,11.25,12.61,2.95,75.75,66.21
2021,3,16,2.08,11.83,15.95,3.02,70.06,66.1
2021,3,17,3.01,10.0,13.26,0.77,68.94,66.23
2021,3,18,3.04,9.15,12.27,0.16,79.25,66.21
2021,3,19,2.84,10.88,14.3,0.11,73.44,66.0
2021,3,20,2.48,11.3,11.8,2.88,76.44,66.11
2021,3,21,3.34,9.51,8.48,4.82,82.25,66.39
2021,3,22,2.77,9.45,11.66,3.92,80.0,66.41
2021,3,23,3.09,10.3,11.36,1.41,76.69,66.36
2021,3,24,2.11,11.48,12.99,1.47,75.88,66.27
2021,3,25,2.23,12.73,14.77,0.3,73.12,66.19
2021,3,26,2.67,12.12,13.89,3.65,73.5,66.18
2021,3,27,3.87,10.22,12.02,2.42,80.56,66.14
2021,3,28,3.24,10.12,15.58,0.36,71.94,66.14
2021,3,29,2.84,9.71,12.05,0.11,76.75,66.24
2021,3,30,2.81,10.55,15.47,0.0,72.38,66.23
2021,3,31,2.55,9.95,12.09,0.02,78.5,66.15
2021,4,1,2.72,10.7,14.12,0.04,71.38,66.04
2021,4,2,2.74,10.35,13.36,0.01,72.75,66.21
2021,4,3,2.93,11.03,14.04,0.13,72.62,66.29
2021,4,4,2.16,9.59,7.96,0.43,76.69,66.28
2021,4,5,1.3,10.79,14.26,2.34,63.06,66.26
2021,4,6,1.93,10.01,15.16,1.87,64.88,66.33
2021,4,7,1.96,11.51,15.52,0.07,71.31,66.32
2021,4,8,1.71,12.89,14.27,0.01,70.69,66.23
2021,4,9,1.98,12.92,12.74,0.0,74.19,66.28
2021,4,10,1.91,13.28,15.38,0.04,69.88,66.16
2021,4,11,2.27,8.94,7.22,1.7,81.25,66.32
2021,4,12,2.05,9.55,13.5,0.03,76.44,66.41
2021,4,13,2.13,7.94,13.55,6.07,79.69,66.42
2021,4,14,1.83,9.59,19.02,0.26,67.75,66.24
2021,4,15,2.2,10.39,16.16,0.01,67.38,66.18
2021,4,16,2.0,11.14,14.02,0.82,70.88,66.19
2021,4,17,2.67,9.86,10.74,1.69,78.69,66.26
2021,4,18,2.08,9.65,12.59,0.38,74.31,66.29
2021,4,19,1.36,10.47,12.41,0.02,67.69,66.33
2021,4,20,1.79,10.67,14.12,0.0,65.5,66.29
2021,4,21,2.15,10.27,20.95,0.0,53.94,66.17
2021,4,22,1.91,9.54,18.79,0.15,50.75,66.08
2021,4,23,2.36,7.61,18.59,0.17,43.62,66.05
2021,4,24,2.32,5.72,15.91,0.79,50.0,66.13
2021,4,25,2.85,5.65,14.43,0.67,70.94,66.2
2021,4,26,2.13,5.87,18.88,0.0,64.75,66.18
2021,4,27,2.14,6.02,17.82,0.0,63.81,66.16
2021,4,28,2.48,5.51,17.26,0.0,66.88,66.26
2021,4,29,2.3,5.98,15.91,0.0,69.06,66.35
2021,4,30,1.42,6.68,19.7,0.0,58.88,66.21
2021,5,1,2.01,6.56,23.03,0.0,48.12,66.22
2021,5,2,2.09,7.09,22.21,0.0,50.81,66.25
2021,5,3,2.44,8.82,22.72,0.0,35.06,66.21
2021,5,4,3.23,8.3,18.04,0.23,53.38,66.34
2021,5,5,2.84,10.56,15.6,0.1,61.44,66.28
2021,5,6,1.83,6.72,21.01,0.0,48.06,66.28
2021,5,7,1.57,6.54,21.98,0.0,56.62,66.27
2021,5,8,2.04,7.75,20.62,0.0,47.06,66.33
2021,5,9,2.44,8.4,18.82,0.15,53.06,66.35
2021,5,10,1.91,8.09,16.84,0.24,67.81,66.36
2021,5,11,1.56,8.51,16.57,0.24,66.44,66.31
2021,5,12,2.09,7.24,16.81,0.02,64.88,66.25
2021,5,13,2.82,6.56,16.59,0.0,51.56,66.26
2021,5,14,1.65,5.22,21.23,0.0,47.25,66.3
2021,5,15,1.77,6.23,20.58,0.0,47.5,66.32
2021,5,16,1.82,6.65,20.33,0.68,55.81,66.39
2021,5,17,2.23,7.9,13.35,1.16,73.38,66.47
2021,5,18,1.89,7.98,17.38,0.21,55.75,66.31
2021,5,19,2.3,5.82,23.06,0.09,38.69,66.07
2021,5,20,3.33,5.05,19.15,0.0,36.5,66.0
2021,5,21,3.55,3.87,18.5,0.0,34.31,66.04
2021,5,22,3.18,3.52,20.92,0.0,26.75,66.08
2021,5,23,1.52,4.47,21.73,0.0,31.38,66.18
2021,5,24,1.91,5.55,20.7,0.0,30.62,66.27
2021,5,25,1.78,5.55,19.69,0.0,38.75,66.41
2021,5,26,1.35,7.33,15.93,0.0,47.0,66.5
2021,5,27,1.68,6.88,14.59,0.0,51.19,66.28
2021,5,28,4.23,4.27,16.63,0.0,50.44,66.06
2021,5,29,1.98,4.01,19.55,0.0,45.25,66.15
2021,5,30,1.34,4.37,19.2,0.0,40.94,66.18
2021,5,31,1.7,3.01,20.8,0.0,38.56,66.37
2021,6,1,1.76,5.13,21.98,0.0,29.75,66.24
2021,6,2,2.58,4.76,19.4,0.0,36.88,66.29
2021,6,3,1.7,5.42,20.5,0.0,44.62,66.24
2021,6,4,1.54,6.75,22.05,0.0,33.69,66.13
2021,6,5,2.38,5.15,20.45,0.0,42.62,66.18
2021,6,6,2.56,5.35,15.85,0.0,50.94,66.12
2021,6,7,2.23,3.46,19.06,0.0,29.44,66.1
2021,6,8,2.02,4.37,18.95,0.0,33.44,66.17
2021,6,9,3.55,3.6,19.47,0.0,31.38,66.12
2021,6,10,2.26,1.68,18.7,0.0,46.88,66.33
2021,6,11,1.41,2.16,17.33,0.0,64.19,66.46
2021,6,12,1.77,3.24,17.5,0.0,42.0,66.37
2021,6,13,1.69,4.29,18.27,0.0,30.44,66.27
2021,6,14,2.36,3.33,19.69,0.0,36.56,66.31
2021,6,15,2.3,2.98,18.2,0.28,59.56,66.32
2021,6,16,2.89,3.07,17.36,0.14,45.31,66.14
2021,6,17,3.58,2.3,18.16,0.19,33.81,66.04
2021,6,18,5.62,2.71,18.01,0.05,42.5,65.98
2021,6,19,3.32,3.69,22.16,0.02,28.25,66.16
2021,6,20,2.98,3.77,18.39,0.0,24.94,66.18
2021,6,21,2.8,4.4,20.0,0.0,33.31,66.21
2021,6,22,2.67,5.32,17.74,0.0,34.31,66.17
2021,6,23,6.82,4.62,16.27,0.0,37.88,66.0
2021,6,24,3.43,4.97,19.68,0.0,24.25,66.08
2021,6,25,2.71,3.37,23.06,0.0,26.0,65.96
2021,6,26,2.93,2.57,21.33,0.01,25.94,65.86
2021,6,27,3.49,1.66,17.91,0.01,23.56,65.87
2021,6,28,1.84,0.66,20.03,0.0,28.0,66.13
2021,6,29,1.24,1.51,14.48,0.0,26.88,66.52
2021,6,30,1.87,3.01,17.19,0.0,24.75,66.41
2021,7,1,2.0,4.9,22.02,0.0,22.94,66.34
2021,7,2,2.41,5.22,20.34,0.0,25.06,66.53
2021,7,3,1.85,5.55,18.56,0.0,26.69,66.54
2021,7,4,1.89,5.1,21.44,0.0,25.56,66.44
2021,7,5,2.19,4.49,18.91,0.0,35.88,66.5
2021,7,6,2.05,6.19,22.08,0.0,26.19,66.24
2021,7,7,2.93,3.48,18.77,0.0,32.25,66.33
2021,7,8,1.81,5.08,19.91,0.0,35.44,66.28
2021,7,9,1.84,5.08,21.42,0.0,27.06,66.28
2021,7,10,2.68,4.58,20.18,0.0,39.44,66.41
2021,7,11,2.32,7.09,21.59,0.0,59.25,66.29
2021,7,12,1.98,7.27,17.91,0.0,44.0,66.29
2021,7,13,1.86,8.08,14.26,0.0,57.25,66.3
2021,7,14,3.44,7.12,18.72,0.01,49.38,66.16
2021,7,15,3.0,6.54,17.62,0.0,40.81,66.11
2021,7,16,2.46,5.1,21.61,0.0,21.31,66.04
2021,7,17,2.78,3.06,19.52,0.0,33.31,66.34
2021,7,18,2.46,2.48,20.12,0.0,67.06,66.47
2021,7,19,1.89,4.99,19.84,0.0,51.56,66.3
2021,7,20,1.83,6.24,17.94,0.0,32.62,66.26
2021,7,21,2.02,5.93,17.81,0.0,40.69,66.51
2021,7,22,2.46,6.96,18.79,0.0,38.56,66.59
2021,7,23,1.72,8.2,21.23,0.0,35.31,66.35
2021,7,24,3.16,7.34,18.95,0.0,30.38,66.32
2021,7,25,3.2,6.18,15.48,0.0,40.62,66.26
2021,7,26,3.66,5.43,19.67,0.0,43.25,66.15
2021,7,27,3.97,4.59,19.35,0.0,39.5,66.06
2021,7,28,2.81,3.23,20.21,0.0,29.94,66.05
2021,7,29,2.91,4.31,18.7,0.0,29.62,66.09
2021,7,30,2.11,5.73,16.95,0.0,27.5,66.15
2021,7,31,3.19,4.03,17.46,0.0,47.31,66.3
2021,8,1,2.99,1.32,15.96,0.0,66.81,66.64
2021,8,2,2.19,3.09,20.58,0.0,61.81,66.58
2021,8,3,2.86,2.89,15.52,0.03,66.94,66.55
2021,8,4,2.93,3.18,10.88,3.4,76.44,66.54
2021,8,5,2.4,4.15,18.15,0.15,55.69,66.4
2021,8,6,1.88,4.42,21.9,0.0,31.69,66.39
2021,8,7,2.35,7.07,24.38,0.0,17.0,66.2
2021,8,8,2.77,7.08,21.93,0.0,19.69,66.24
2021,8,9,2.55,6.69,19.62,0.0,31.25,66.35
2021,8,10,2.09,6.5,20.9,0.0,36.5,66.28
2021,8,11,2.3,6.63,18.66,0.0,38.56,66.22
2021,8,12,3.2,5.87,18.68,0.0,39.75,66.14
2021,8,13,1.32,6.04,21.57,0.0,34.75,66.15
2021,8,14,2.34,5.04,21.84,0.0,31.88,66.28
2021,8,15,1.64,5.98,24.13,0.0,36.44,66.19
2021,8,16,2.56,7.8,24.02,0.0,20.94,66.17
2021,8,17,2.35,7.79,24.27,0.0,23.19,66.35
2021,8,18,2.35,9.17,22.53,0.0,35.19,66.4
2021,8,19,2.24,8.08,24.84,0.0,11.75,66.22
2021,8,20,3.27,6.29,22.84,0.0,26.25,66.2
2021,8,21,2.31,8.16,22.53,0.0,41.62,66.16
2021,8,22,3.19,7.7,24.85,0.0,12.19,66.11
2021,8,23,2.16,8.35,26.02,0.0,15.5,65.88
2021,8,24,4.08,6.49,23.43,0.0,16.81,65.69
2021,8,25,5.95,3.13,19.14,0.0,16.94,65.72
2021,8,26,3.97,3.45,23.59,0.0,9.88,65.82
2021,8,27,2.63,4.12,21.09,0.0,17.38,66.0
2021,8,28,2.43,4.16,21.51,0.0,26.44,66.3
2021,8,29,2.84,5.53,20.73,0.0,55.56,66.49
2021,8,30,2.17,8.63,22.71,0.0,47.06,66.32
2021,8,31,2.48,10.22,19.95,0.0,53.81,66.34
2021,9,1,2.23,11.4,21.42,0.0,45.75,66.28
2021,9,2,2.97,10.51,21.26,0.03,39.56,66.32
2021,9,3,2.55,11.31,18.37,0.01,62.56,66.3
2021,9,4,2.7,11.33,20.79,0.0,47.69,66.27
2021,9,5,3.3,11.32,15.45,0.0,65.12,66.29
2021,9,6,3.2,11.96,19.59,0.0,46.5,66.13
2021,9,7,3.8,10.94,20.03,0.0,27.94,65.96
2021,9,8,2.8,8.11,18.85,0.0,36.81,66.09
2021,9,9,2.66,7.01,20.73,0.0,49.56,66.15
2021,9,10,2.51,6.41,23.8,0.0,38.44,66.17
2021,9,11,2.42,8.65,25.58,0.0,20.38,66.15
2021,9,12,2.89,10.6,25.35,0.0,13.62,66.08
2021,9,13,3.22,11.65,20.8,0.0,23.75,66.07
2021,9,14,3.84,9.12,20.54,0.0,52.5,66.1
2021,9,15,3.55,8.08,22.59,0.0,47.62,66.2
2021,9,16,4.13,9.33,20.63,0.0,63.0,66.37
2021,9,17,2.84,11.84,22.76,0.01,50.12,66.36
2021,9,18,3.36,12.48,20.13,0.01,52.31,66.31
2021,9,19,2.75,13.24,18.76,0.0,46.19,66.14
2021,9,20,3.48,10.34,15.0,2.83,56.5,66.3
2021,9,21,3.23,6.8,11.77,7.97,78.25,66.4
2021,9,22,2.47,9.65,17.27,0.0,61.0,66.31
2021,9,23,4.41,9.41,12.23,0.02,70.06,66.36
2021,9,24,3.46,9.89,16.66,0.01,64.44,66.45
2021,9,25,2.23,10.65,21.44,0.0,49.88,66.42
2021,9,26,3.15,10.17,20.88,0.0,45.06,66.45
2021,9,27,2.48,12.07,18.32,0.0,57.0,66.45
2021,9,28,3.46,12.52,15.0,0.0,65.44,66.4
2021,9,29,4.21,13.08,16.04,0.0,64.56,66.27
2021,9,30,2.74,13.67,20.19,0.0,46.44,66.18
2021,10,1,3.45,12.16,15.23,0.09,59.75,66.15
2021,10,2,3.07,12.11,21.36,0.01,38.12,65.94
2021,10,3,3.34,10.33,23.96,0.12,27.0,65.94
2021,10,4,3.22,10.5,23.08,0.07,43.69,66.02
2021,10,5,2.83,11.64,24.06,0.0,43.06,66.06
2021,10,6,3.49,10.08,16.05,0.03,59.12,66.28
2021,10,7,3.02,11.12,16.94,0.01,61.12,66.21
2021,10,8,2.77,13.04,19.73,0.0,54.25,66.09
2021,10,9,3.29,13.95,19.19,0.07,49.19,66.11
2021,10,10,3.24,13.41,22.76,0.01,40.56,66.13
2021,10,11,3.86,12.8,18.2,0.0,60.75,66.32
2021,10,12,2.41,14.94,20.51,0.0,52.0,66.16
2021,10,13,3.61,15.33,22.75,0.0,28.69,66.02
2021,10,14,3.75,13.34,22.79,0.0,29.62,65.88
2021,10,15,3.8,10.62,22.34,0.03,29.31,66.03
2021,10,16,2.47,10.09,25.88,0.0,37.88,66.13
2021,10,17,3.27,10.29,25.59,0.0,29.88,66.13
2021,10,18,4.16,9.53,21.28,0.0,53.44,66.19
2021,10,19,3.45,9.86,21.04,0.0,53.06,66.25
2021,10,20,2.05,11.93,25.29,0.0,37.25,66.2
2021,10,21,1.75,11.83,24.38,0.0,35.0,66.19
2021,10,22,2.62,13.37,25.38,0.0,29.5,66.02
2021,10,23,4.82,12.51,22.41,0.0,15.75,65.96
2021,10,24,3.84,7.19,16.79,0.0,50.0,66.29
2021,10,25,3.51,8.14,19.8,0.0,42.5,66.46
2021,10,26,3.67,8.75,20.12,0.0,27.56,66.44
2021,10,27,3.54,10.12,17.07,0.0,33.94,66.47
2021,10,28,3.67,10.97,16.09,0.07,60.94,66.57
2021,10,29,2.98,11.51,13.34,0.08,67.5,66.4
2021,10,30,2.6,13.08,16.25,0.01,54.75,66.28
2021,10,31,3.48,12.8,14.17,1.99,62.62,66.34
2021,11,1,3.38,13.26,17.68,2.22,62.31,66.23
2021,11,2,3.77,11.14,15.75,0.77,53.88,66.24
2021,11,3,3.15,12.83,15.38,0.02,62.06,66.08
2021,11,4,2.52,14.74,20.26,0.65,42.88,65.94
2021,11,5,4.03,10.87,13.78,1.06,53.75,66.11
2021,11,6,3.93,11.32,17.09,0.02,57.75,66.18
2021,11,7,2.94,12.58,21.05,0.0,51.06,66.14
2021,11,8,3.7,12.18,16.3,0.13,56.56,66.18
2021,11,9,3.11,13.2,15.75,1.45,57.25,66.16
2021,11,10,3.69,13.33,15.06,1.59,54.38,66.06
2021,11,11,4.59,10.65,11.97,0.79,68.31,66.28
2021,11,12,4.0,11.86,16.87,0.01,64.38,66.31
2021,11,13,3.08,14.55,16.1,0.0,58.88,66.04
2021,11,14,4.05,13.0,19.57,0.13,44.5,66.07
2021,11,15,2.67,14.05,16.04,0.06,60.75,66.05
2021,11,16,3.51,12.36,13.45,0.76,64.0,66.17
2021,11,17,4.17,11.91,16.99,0.5,62.06,66.01
2021,11,18,3.73,10.98,19.8,0.01,52.62,66.01
2021,11,19,4.65,10.65,13.66,0.0,60.62,66.2
2021,11,20,4.16,11.84,17.46,0.0,58.31,66.27
2021,11,21,3.73,12.94,16.62,0.07,55.38,66.29
2021,11,22,2.49,12.11,16.42,3.49,62.06,66.22
2021,11,23,2.84,13.32,19.2,13.47,58.06,66.25
2021,11,24,2.06,12.27,19.23,10.28,61.0,66.26
2021,11,25,3.93,14.08,20.01,1.69,50.44,66.24
2021,11,26,3.59,13.46,14.3,0.44,60.12,66.34
2021,11,27,2.93,15.78,19.92,0.47,47.0,66.03
2021,11,28,4.15,12.38,17.05,0.75,50.75,66.0
2021,11,29,4.05,11.15,14.67,0.08,65.5,66.04
2021,11,30,3.45,12.05,16.66,0.02,59.12,66.03
2021,12,1,3.42,13.12,21.44,0.0,53.69,66.05
2021,12,2,3.7,12.19,11.12,16.5,72.0,66.22
2021,12,3,3.32,12.73,13.09,6.02,69.69,66.16
2021,12,4,2.43,12.04,13.45,18.45,72.44,66.24
2021,12,5,2.93,8.23,13.08,10.62,78.81,66.46
2021,12,6,4.04,10.89,12.0,6.61,75.19,66.49
2021,12,7,2.48,10.24,7.78,8.13,78.31,66.39
2021,12,8,2.9,11.55,14.58,0.4,74.75,66.29
2021,12,9,3.41,10.53,12.14,4.62,74.56,66.25
2021,12,10,2.02,11.83,12.95,8.06,73.88,66.03
2021,12,11,2.86,13.67,18.55,0.95,55.19,65.75
2021,12,12,2.47,12.36,19.97,0.13,46.75,65.76
2021,12,13,3.35,13.35,19.1,0.72,51.31,65.91
2021,12,14,4.2,12.0,13.29,0.63,67.38,66.11
2021,12,15,3.22,10.9,10.66,0.4,71.0,66.25
2021,12,16,3.05,9.9,6.98,3.42,78.12,66.31
2021,12,17,3.36,10.98,10.74,0.4,71.75,66.37
2021,12,18,3.48,12.18,15.55,0.01,64.88,66.36
2021,12,19,3.42,12.52,14.89,0.1,62.44,66.32
2021,12,20,3.4,10.77,10.19,1.76,72.19,66.29
2021,12,21,3.52,11.73,13.12,6.99,73.12,66.12
2021,12,22,3.52,10.4,9.98,7.97,77.94,66.19
2021,12,23,3.19,10.47,16.67,0.89,61.75,66.34
2021,12,24,3.34,12.25,14.61,16.28,70.5,66.17
2021,12,25,2.28,8.57,12.12,20.83,78.5,66.29
2021,12,26,3.16,10.36,13.08,0.53,69.44,66.34
2021,12,27,2.52,10.19,13.16,4.52,71.31,66.32
