-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 10/01/2008 through 02/29/2024 
Location: Latitude  -26.0323   Longitude -65.9232 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1842.51 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,PS,RH2M,T2M,T2M_RANGE,WS2M
2011,2,21,6.16,81.73,83.5,16.97,10.09,1.94
2011,2,22,2.41,81.43,86.06,18.4,9.78,2.09
2011,2,23,3.68,81.34,74.31,18.01,11.94,2.28
2011,2,24,31.89,81.41,83.44,16.23,9.05,2.35
2011,2,25,6.28,81.83,87.56,14.01,7.06,2.09
2011,2,26,0.04,82.02,84.0,14.83,8.39,1.72
2011,2,27,0.0,82.02,79.31,15.8,10.95,1.81
2011,2,28,0.0,81.91,83.62,15.55,7.21,1.64
2011,3,1,0.0,81.76,78.88,15.8,10.7,1.52
2011,3,2,0.01,81.65,76.19,16.01,11.23,1.73
2011,3,3,0.4,81.87,77.12,16.5,11.25,1.74
2011,3,4,12.16,81.92,83.69,16.37,9.32,1.83
2011,3,5,25.51,81.77,87.69,16.01,8.64,2.16
2011,3,6,17.01,81.48,89.12,15.85,6.99,2.0
2011,3,7,10.71,81.53,89.62,15.79,7.45,2.49
2011,3,8,12.05,81.86,86.56,15.4,8.22,1.69
2011,3,9,1.3,81.67,83.69,16.58,10.66,1.81
2011,3,10,0.0,81.57,82.88,17.87,9.51,1.62
2011,3,11,1.42,81.36,83.88,19.04,10.0,1.96
2011,3,12,5.26,81.38,80.44,19.88,11.27,1.96
2011,3,13,4.47,81.84,86.19,11.44,8.36,2.79
2011,3,14,0.0,81.5,77.12,12.35,12.01,2.06
2011,3,15,0.12,81.51,79.31,13.75,11.45,2.05
2011,3,16,6.92,81.69,88.69,14.89,8.65,1.99
2011,3,17,0.67,81.59,80.62,16.49,11.23,1.59
2011,3,18,0.59,82.02,88.0,13.95,7.04,2.27
2011,3,19,1.48,81.96,85.44,13.48,8.48,2.3
2011,3,20,0.26,81.76,81.0,14.75,11.56,1.92
2011,3,21,0.01,81.58,78.75,16.95,12.32,1.7
2011,3,22,0.0,81.38,77.81,18.05,11.21,1.88
2011,3,23,5.84,81.51,86.06,18.24,9.47,2.14
2011,3,24,9.52,81.75,89.75,13.24,6.44,2.22
2011,3,25,0.34,81.31,79.19,15.58,14.88,1.95
2011,3,26,3.09,81.5,76.38,15.65,9.45,1.94
2011,3,27,1.54,81.57,86.0,13.79,10.15,2.06
2011,3,28,0.87,81.94,85.56,12.03,8.88,1.97
2011,3,29,0.0,81.91,81.94,13.24,10.71,1.82
2011,3,30,0.0,81.83,81.31,15.01,12.55,1.74
2011,3,31,0.0,81.67,81.69,16.25,10.89,1.71
2011,4,1,0.73,81.8,87.12,15.99,7.62,1.83
2011,4,2,1.48,81.85,88.19,14.57,7.94,1.98
2011,4,3,0.06,81.51,81.62,14.98,11.55,1.64
2011,4,4,0.0,81.73,79.88,15.24,8.31,1.73
2011,4,5,0.16,81.92,77.88,16.07,10.76,1.81
2011,4,6,0.11,81.84,84.44,15.75,9.88,2.31
2011,4,7,13.35,81.79,79.06,16.19,11.63,1.88
2011,4,8,14.92,82.39,90.38,13.37,5.33,1.55
2011,4,9,0.0,82.24,83.62,14.29,10.95,1.95
2011,4,10,20.39,81.68,87.06,14.6,9.64,2.23
2011,4,11,4.06,81.56,81.75,13.89,10.42,1.44
2011,4,12,0.0,81.2,67.25,15.26,13.08,1.69
2011,4,13,0.0,81.07,59.19,15.68,18.3,1.77
2011,4,14,0.04,81.56,65.12,16.07,11.47,1.67
2011,4,15,0.62,81.79,88.94,14.14,9.15,1.78
2011,4,16,0.11,81.68,83.69,13.22,9.51,1.76
2011,4,17,0.12,81.8,68.38,14.36,9.87,1.52
2011,4,18,0.03,82.02,84.75,12.8,9.47,1.76
2011,4,19,0.0,81.7,80.5,13.52,11.3,1.77
2011,4,20,0.0,81.47,65.75,13.68,14.75,1.59
2011,4,21,0.0,81.35,63.81,13.52,12.42,1.67
2011,4,22,0.0,81.21,64.38,15.21,16.57,1.32
2011,4,23,0.0,82.03,68.31,11.0,8.13,2.01
2011,4,24,0.0,81.77,62.88,11.36,13.61,1.68
2011,4,25,0.0,82.0,66.5,13.01,9.85,1.45
2011,4,26,0.0,81.99,85.25,12.8,10.14,1.94
2011,4,27,0.5,81.86,83.5,14.12,10.59,1.92
2011,4,28,0.19,81.6,84.69,15.2,10.57,1.4
2011,4,29,0.01,81.64,78.06,11.08,12.8,1.81
2011,4,30,0.0,81.68,72.25,8.53,12.77,1.73
2011,5,1,0.3,82.22,76.88,7.17,10.76,1.8
2011,5,2,0.01,82.19,80.69,6.33,12.01,1.74
2011,5,3,0.0,81.9,72.44,7.61,13.16,1.85
2011,5,4,0.0,81.81,51.81,11.27,15.8,1.3
2011,5,5,0.0,81.75,49.31,13.86,12.17,1.43
2011,5,6,0.0,82.01,60.06,13.28,11.48,1.54
2011,5,7,0.0,81.56,66.25,15.87,18.55,1.6
2011,5,8,0.0,82.07,70.5,13.33,8.84,1.71
2011,5,9,0.0,81.64,78.62,13.15,14.62,1.91
2011,5,10,0.0,81.37,62.69,14.95,16.7,1.24
2011,5,11,0.0,81.9,64.06,14.96,9.55,1.53
2011,5,12,0.0,82.0,82.38,13.54,10.73,1.55
2011,5,13,0.0,81.81,84.31,14.45,10.05,1.41
2011,5,14,0.0,82.13,84.44,12.92,7.04,1.7
2011,5,15,0.0,82.17,85.25,10.7,7.42,1.69
2011,5,16,0.0,81.78,80.12,10.44,10.61,1.8
2011,5,17,0.0,81.65,80.38,9.24,10.47,1.72
2011,5,18,0.0,81.72,66.19,9.9,12.98,1.38
2011,5,19,0.0,81.36,54.06,12.0,16.07,1.71
2011,5,20,0.0,81.53,54.06,11.51,15.34,1.74
2011,5,21,0.0,81.41,66.31,12.87,17.47,1.84
2011,5,22,0.0,81.69,59.88,13.4,14.88,1.45
2011,5,23,0.16,81.85,84.44,12.51,10.25,1.62
2011,5,24,0.02,81.31,65.06,14.72,14.23,1.56
2011,5,25,0.01,82.12,68.75,9.91,9.43,1.38
2011,5,26,0.0,82.29,76.19,7.52,11.98,1.66
2011,5,27,0.0,82.09,67.88,7.62,11.56,1.67
2011,5,28,0.0,81.86,57.94,10.01,14.74,1.37
2011,5,29,0.11,81.83,68.56,9.73,12.55,1.53
2011,5,30,0.24,81.77,73.5,11.37,13.12,1.52
2011,5,31,2.13,82.04,84.25,10.91,9.62,1.73
2011,6,1,0.0,81.63,74.44,12.24,11.49,1.59
2011,6,2,0.68,81.53,65.69,12.6,11.02,0.95
2011,6,3,1.97,82.09,74.94,10.79,9.13,1.79
2011,6,4,0.08,82.18,84.0,9.01,9.15,2.2
2011,6,5,0.02,81.31,59.31,10.94,19.07,1.59
2011,6,6,0.14,81.09,60.62,10.33,15.74,1.57
2011,6,7,0.0,81.44,66.88,8.26,17.38,1.52
2011,6,8,0.0,81.36,54.94,10.74,13.15,1.41
2011,6,9,0.0,81.9,48.56,10.77,10.92,1.24
2011,6,10,0.0,81.86,54.44,10.85,13.5,1.97
2011,6,11,0.0,81.42,46.5,12.89,16.02,1.4
2011,6,12,0.0,81.73,47.81,12.25,14.3,1.48
2011,6,13,0.0,82.26,83.0,7.48,9.8,1.53
2011,6,14,0.0,81.4,62.38,10.63,15.71,1.84
2011,6,15,0.0,81.23,53.38,12.19,14.47,1.49
2011,6,16,0.01,81.13,50.38,13.6,17.8,1.16
2011,6,17,3.19,81.5,64.69,11.81,13.4,1.61
2011,6,18,0.0,81.17,55.62,12.81,17.38,2.3
2011,6,19,1.54,81.0,51.88,13.25,15.66,1.94
2011,6,20,1.12,81.19,67.81,12.23,12.35,1.52
2011,6,21,1.05,81.54,73.5,8.05,9.93,1.46
2011,6,22,1.17,81.72,75.69,6.9,10.45,1.55
2011,6,23,0.02,81.81,72.88,7.58,12.36,1.62
2011,6,24,0.12,81.65,67.38,8.19,16.6,1.41
2011,6,25,3.11,82.31,87.81,3.37,8.12,2.23
2011,6,26,0.25,82.24,83.88,1.07,9.98,1.84
2011,6,27,0.0,81.6,64.19,3.61,13.8,1.78
2011,6,28,0.0,81.42,53.5,4.69,12.18,1.41
2011,6,29,0.0,81.19,40.12,7.69,18.63,1.7
2011,6,30,0.0,81.39,55.94,4.52,14.3,2.57
2011,7,1,0.0,81.76,64.62,0.19,12.91,1.9
2011,7,2,0.0,81.8,61.44,0.4,14.13,1.99
2011,7,3,0.0,82.18,71.06,-0.59,11.37,1.61
2011,7,4,0.0,81.54,56.44,5.18,16.52,1.7
2011,7,5,0.0,81.75,52.5,7.08,11.9,1.68
2011,7,6,0.0,81.82,64.25,6.08,12.69,1.6
2011,7,7,0.0,82.01,55.88,8.9,11.45,0.98
2011,7,8,0.0,81.53,67.88,9.35,11.44,1.62
2011,7,9,0.0,81.17,58.56,9.8,14.99,1.48
2011,7,10,0.0,81.65,44.12,11.4,13.93,1.82
2011,7,11,0.0,81.42,41.88,13.03,21.6,1.55
2011,7,12,0.0,81.72,47.5,12.69,13.85,1.34
2011,7,13,0.01,81.47,76.31,11.64,12.68,1.73
2011,7,14,0.0,81.06,66.81,13.48,14.51,1.82
2011,7,15,0.0,80.96,44.81,14.04,16.05,1.2
2011,7,16,0.04,81.44,59.06,8.36,12.84,2.27
2011,7,17,0.0,81.56,53.56,9.01,16.89,1.26
2011,7,18,0.0,81.72,63.06,8.46,15.41,1.53
2011,7,19,2.19,81.63,85.81,6.51,8.24,2.55
2011,7,20,0.04,81.52,66.25,7.33,15.37,1.53
2011,7,21,0.0,82.1,54.44,7.38,11.85,1.58
2011,7,22,0.0,82.11,48.62,8.7,13.04,1.82
2011,7,23,0.0,81.92,43.5,10.07,14.45,1.4
2011,7,24,0.0,81.53,49.0,12.22,17.84,2.14
2011,7,25,0.0,81.38,44.56,12.72,21.63,1.46
2011,7,26,0.0,81.98,62.44,7.58,12.09,1.81
2011,7,27,0.0,81.29,47.38,10.01,19.19,1.55
2011,7,28,0.0,81.14,42.25,11.96,16.92,1.69
2011,7,29,0.0,81.21,55.25,9.94,14.45,2.06
2011,7,30,1.16,81.33,75.75,4.97,12.16,2.52
2011,7,31,3.8,81.44,83.31,1.15,10.66,2.53
2011,8,1,0.1,81.53,57.38,2.59,16.18,1.82
2011,8,2,0.0,81.36,48.69,5.52,17.09,1.56
2011,8,3,0.0,82.02,52.31,4.06,15.74,1.59
2011,8,4,0.0,81.59,44.0,7.05,20.12,2.07
2011,8,5,0.0,81.4,34.44,11.13,20.39,2.21
2011,8,6,0.0,81.48,35.19,12.63,20.65,1.83
2011,8,7,0.0,81.53,45.88,13.08,15.07,1.85
2011,8,8,0.0,81.74,55.25,12.87,18.77,1.41
2011,8,9,0.0,81.97,52.81,13.18,14.76,1.76
2011,8,10,0.0,81.65,43.06,15.81,15.24,1.73
2011,8,11,0.0,81.4,42.56,16.92,16.7,1.7
2011,8,12,0.0,81.2,40.88,17.61,17.52,1.67
2011,8,13,0.52,81.75,67.81,11.81,10.39,1.91
2011,8,14,0.28,81.65,71.5,10.19,13.51,1.93
2011,8,15,0.0,81.01,40.88,15.09,20.45,1.83
2011,8,16,0.0,81.28,36.12,14.65,18.35,3.3
2011,8,17,0.0,81.45,50.88,11.17,16.98,1.97
2011,8,18,0.0,80.98,38.31,12.23,21.81,1.41
2011,8,19,0.15,81.69,61.94,2.81,11.87,3.07
2011,8,20,0.24,82.26,66.25,0.26,12.48,2.12
2011,8,21,0.0,82.21,59.94,1.08,13.26,2.21
2011,8,22,0.0,82.08,54.44,2.94,15.37,2.09
2011,8,23,0.0,81.92,43.12,6.59,16.25,2.24
